,aliMallSeller,anony,appendComment,appendComment.commentId,appendComment.commentTime,appendComment.content,appendComment.days,appendComment.pics,appendComment.reply,attributes,attributesMap,aucNumId,auctionPicUrl,auctionPrice,auctionSku,auctionTitle,buyCount,carServiceLocation,cmsSource,displayRatePic,displayRateSum,displayUserLink,displayUserNick,displayUserNumId,displayUserRateLink,dsr,fromMall,fromMemory,gmtCreateTime,goldUser,headExtraPic,id,memberIcon,pics,picsSmall,position,rateContent,rateDate,reply,sellerId,serviceRateContent,structuredRateList,tamllSweetLevel,tmallSweetPic,tradeEndTime,tradeId,useful,userIdEncryption,userInfo,userVipLevel,userVipPic
260,False,True,,,2017-12-28 12:59:23,差劲?,0.0,"['//img.alicdn.com/bao/uploaded/i4/0/TB2VXXektzJ8KJjSspkXXbF7VXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/0/TB25SJPkwvD8KJjy0FlXXagBFXa_!!0-rate.jpg']",,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:40,,0,,天猫,,0,,晴***睿,,,0.0,True,0,1514351216000,False,,335683732727,,,,,此用户没有填写评论!,2017-12-27 13:06:56,,890482188,,[],0,,1514351170000,,True,,,0,
261,False,False,,,2018-01-03 20:58:37,鞋子会无缘无故漏气，没有任何破损的地方，竟然漏气,94.0,,,,,,,,颜色分类:黑/煤黑/深灰;鞋码:43,,0,,天猫,,0,,尚***钱,,,0.0,True,0,1508132821000,False,,336592604593,,,,,此用户没有填写评论!,2017-10-16 13:47:01,,890482188,,[],0,,1506836821000,,True,,,0,
262,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:40,,0,,天猫,,0,,蛮***9,,,0.0,True,0,1510646770000,True,,330295120074,,,,,好倒是好看，就是太贵,2017-11-14 16:06:10,,890482188,,[],0,,1510646738000,,True,,,0,
263,False,True,,,2018-04-09 09:30:52,鞋子确实好看，但是真是样子货。一开始起码过了半个月的时间才适应，期间脚背硌得生疼，脚后跟也磨起泡了。好不容易适应之后，3个月时间不到，鞋舌居然撕裂了！奉劝想买的或者已经买的，请万分小心这个面料，很脆弱！对nike的质量很失望！,155.0,['//img.alicdn.com/bao/uploaded/i1/0/TB2YdPhkb1YBuNjSszhXXcUsFXa_!!0-rate.jpg'],,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:40,,0,,天猫,,0,,m***0,,,0.0,True,0,1510157892000,True,,329554043553,,,,,外观骚气！穿起来是挺舒服的，气垫鞋穿起来无论是跑步还是走路感觉都非常软，像踏在云端的感觉，非常棒啊！,2017-11-09 00:18:12,感谢您选购Nike商品，您的意见对于我们非常重要，希望以后依然能获得您对Nike的支持！,890482188,,[],0,,1509765680000,,True,,,0,
264,False,False,,,2017-11-13 12:44:06,这双鞋如果是平常逛街，其实可能不如一般的球鞋，因为脚下感觉怪怪的。如果你没事喜欢骑共享单车，这鞋非常不舒服，因为鞋底不是平面一块，蹬脚蹬很难受。但是如果跑步传，是真心感觉好。脚下气垫的反馈相当足，有种每一步都期待着下一步的回弹快感。,51.0,,,,,,,,颜色分类:黑/煤黑/深灰;鞋码:40,,0,,天猫,,0,,a***e,,,0.0,True,0,1507434837000,True,,330034374373,,,,,此用户没有填写评论!,2017-10-08 11:53:57,,890482188,,[],0,,1506138837000,,True,,,0,
265,False,False,,,2017-11-03 15:39:25,完全不适合跑步，跑了5公里脚起泡了，应该是太窄了造成的，可我已经选大一号了，买了这么贵的鞋折腾自己,9.0,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:40.5,,0,,天猫,,0,,q***0,,,0.0,True,0,1509174338000,True,,328302784644,,,,,确实窄了些，而且有色差，准备买来跑马拉松，等跑了再来写体验,2017-10-28 15:05:38,"感谢您选购Nike商品,所有产品图片均为官方拍摄。然而由于电脑/手机等显示设备在色彩/对比度/亮度上会存在一定差异，您所看到的图片与实物难免会寸在差别。产品质量和产品服务请您放心。",890482188,,[],4,tmall-grade-t4-18.png,1508913784000,,True,,,0,
266,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:39,,0,,天猫,,0,,t***2,,,0.0,True,0,1509157267000,False,,328293974931,,,,,样子好看，但鞋码比以往的小半码，退货换40码，服务要提前告知，可以改善得更好。,2017-10-28 10:21:07,,890482188,,[],0,,1509157148000,,True,,,0,
267,False,False,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:43,,0,,天猫,,0,,飞***6,,,0.0,True,0,1509500073000,False,,328655906052,,,,,穿着还不错 就是断码啦 买的小了一点 不过凑合着穿吧 爆款就是难买。。,2017-11-01 09:34:33,"感谢您选购Nike商品,如您所购商品存在尺码不合适的情况可以联系我们在线客服尝试进行退换（目前换货换货仅支持换同款同色不同尺码），同时我们也建议您在下次选购商品之前可以与我们的在线客服取得联系，我们会为您提供专业的推荐服务。",890482188,,[],3,tmall-grade-t3-18.png,1509500033000,,True,,,0,
268,False,False,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:42,,0,,天猫,,0,,l***5,,,0.0,True,0,1508658794000,False,,327603866910,,,,,果然便宜没好货，之前花50在地摊那里买了双耐克，到工地抗了半天水泥不到鞋底穿了鞋带断了，一气之下买了这双，都一个星期了还没坏呢！,2017-10-22 15:53:14,"感谢您选购Nike商品,如您对所购商品存在不满意的情况可以联系我们在线客服，我们的在线客服会帮助您进行判断，并向您解释退换货的服务流程，希望为您的每一次购物提供妥善服务。",890482188,,[],3,tmall-grade-t3-18.png,1508658549000,,True,,,0,
269,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:42,,0,,天猫,,0,,李***1,,,0.0,True,0,1508585078000,True,,327465299159,,"['//img.alicdn.com/bao/uploaded/i4/192245800/TB2uN.ulamgSKJjSsplXXaICpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/192245800/TB2Ju4PprsTMeJjSszdXXcEupXa_!!0-rate.jpg']",,,外观没话说，但舒适度和Boost还是有差距,2017-10-21 19:24:38,,890482188,,[],0,,1508584973000,,True,,,0,
270,False,False,,,2018-04-20 02:02:43,穿着还不错 和其他跑鞋不一样的踩屎感,15.0,"['//img.alicdn.com/bao/uploaded/i4/0/TB2hdIPm7KWBuNjy1zjXXcOypXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB27hRxnkyWBuNjy0FpXXassXXa_!!0-rate.jpg']",,,,,,,颜色分类:黑/黑/煤黑/白;鞋码:42.5,,0,,天猫,,0,,不***了,,,0.0,True,0,1524106925000,True,,1000001181465,,,,,此用户没有填写评论!,2018-04-19 11:02:05,,890482188,,[],0,,1522810925000,,True,,,0,
271,False,False,,,2018-04-21 10:59:27,好,33.0,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,杨***王,,,0.0,True,0,1522722147000,False,,1000150473942,,,,,此用户没有填写评论!,2018-04-03 10:22:27,,890482188,,[],0,,1521426147000,,True,,,0,
272,False,False,,,,,,,,,,,,,颜色分类:022狼灰/白/氯蓝/相片蓝/荧光黄/浅怒蓝;鞋码:45,,0,,天猫,,0,,许***1,,,0.0,True,0,1515994773000,False,,337824074730,,"['//img.alicdn.com/bao/uploaded/i1/0/TB2aGVOm3nH8KJjSspcXXb3QFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i2/0/TB2.zKImY_I8KJjy1XaXXbsxpXa_!!0-rate.jpg']",,,刚刚入手的雪碧配色，算是2018年给自己的礼物吧，货品刚收到没问题，试穿了一下鞋子大半码，刚刚好。以后会追评论送上试穿照片！,2018-01-15 13:39:33,,890482188,,[],0,,1515986392000,,True,,,0,
273,False,False,,,,,,,,,,,,,颜色分类:黑/煤黑/深灰;鞋码:41,,0,,天猫,,0,,j***序,,,0.0,True,0,1513759853000,True,,334988151148,,['//img.alicdn.com/bao/uploaded/i3/0/TB22u2EjbYI8KJjy0FaXXbAiVXa_!!0-rate.jpg'],,,这双鞋子买了三次历时一个多月终于到手啦，不容易啊，第一次淘宝上买到假货鉴定后果断退货，第二次在天猫上找到一家发货后没两天就说商品遗失，昨天无意中翻天猫发现Nike旗舰店有这双，但大了半个码，果断拍下，发顺丰24小时不到就到手，给力，鞋子是正品无误，但鞋子质量是真不敢恭维。,2017-12-20 16:50:53,目前Nike官方旗舰店是Nike授权的天猫品牌官方旗舰店，所售商品均是Nike原装正品，产品质量和产品服务请您放心。,890482188,,[],3,tmall-grade-t3-18.png,1513759300000,,True,,,0,
274,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:42,,0,,天猫,,0,,t***涂,,,0.0,True,0,1518840673000,False,,341123505994,,"['//img.alicdn.com/bao/uploaded/i3/0/TB2mjC1XtcnBKNjSZR0XXcFqFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB2HJ6cXrZnBKNjSZFhXXc.oXXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB2du2YaXuWBuNjSspnXXX1NVXa_!!0-rate.jpg']",,,不知道是不是真的不锈钢，不过，有的地方生锈了，反正有些细节做的不好，需要改进，设计不合理，用了这个，不能用那个，还需要提升！鞋子真的要买大一码的！,2018-02-17 12:11:13,,890482188,,[],4,tmall-grade-t4-18.png,1518839528000,,True,,,0,
275,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42,,0,,天猫,,0,,7***明,,,0.0,True,0,1521363069000,False,,343227270931,,,,,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的,2018-03-18 16:51:09,,890482188,,[],0,,1521363050000,,True,,,0,
276,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:40,,0,,天猫,,0,,t***2,,,0.0,True,0,1516847871000,False,,338957506168,,,,,东西收到以后马上查看，发现与图片描述一致，超级喜欢，卖家发货速度很快，服务也很到位，给老板点个赞，下次还会来购买.,2018-01-25 10:37:51,,890482188,,[],2,tmall-grade-t2-18.png,1516847853000,,True,,,0,
277,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:40,,0,,天猫,,0,,h***a,,,0.0,True,0,1518094332000,True,,340518711677,,,,,很好的鞋。,2018-02-08 20:52:12,,890482188,,[],3,tmall-grade-t3-18.png,1518094205000,,True,,,0,
278,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:44,,0,,天猫,,0,,张***i,,,0.0,True,0,1518427892000,True,,340837049582,,,,,非常好,2018-02-12 17:31:32,,890482188,,[],0,,1518402224000,,True,,,0,
279,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,a***8,,,0.0,True,0,1515574446000,True,,337252265972,,,,,好评,2018-01-10 16:54:06,,890482188,,[],4,tmall-grade-t4-18.png,1515574405000,,True,,,0,
280,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42,,0,,天猫,,0,,孙***2,,,0.0,True,0,1516891969000,False,,339034123786,,,,,很好,2018-01-25 22:52:49,,890482188,,[],0,,1516891949000,,True,,,0,
281,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:39,,0,,天猫,,0,,t***9,,,0.0,True,0,1517766834000,True,,340116086400,,,,,不错，,2018-02-05 01:53:54,,890482188,,[],0,,1517547753000,,True,,,0,
282,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:40.5,,0,,天猫,,0,,t***3,,,0.0,True,0,1517839808000,False,,340242892390,,,,,好,2018-02-05 22:10:08,,890482188,,[],0,,1517143244000,,True,,,0,
283,False,False,"{'commentId': '', 'commentTime': '2018-03-16 16:14:04', 'content': '质量好', 'days': 56, 'pics': '', 'reply': ''}",,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42,,0,,天猫,,0,,t***8,,,0.0,True,0,1517645487000,False,,343010361821,,,,,此用户没有填写评论!,2018-02-03 16:11:27,,890482188,,[],0,,1516349487000,,True,,,0,
284,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,t***0,,,0.0,True,0,1515127009000,False,,336730387883,,,,,稳,2018-01-05 12:36:49,,890482188,,[],0,,1515126951000,,True,,,0,
285,False,False,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:42.5,,0,,天猫,,0,,a***6,,,0.0,True,0,1516241263000,False,,338142689040,,,,,挺好的,2018-01-18 10:07:43,,890482188,,[],4,tmall-grade-t4-18.png,1516147337000,,True,,,0,
286,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42,,0,,天猫,,0,,p***0,,,0.0,True,0,1517493908000,True,,339737496890,,,,,满意,2018-02-01 22:05:08,,890482188,,[],4,tmall-grade-t4-18.png,1517493886000,,True,,,0,
287,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:44,,0,,天猫,,0,,婷***萄,,,0.0,True,0,1516495350000,True,,338506545781,,,,,不错不错,2018-01-21 08:42:30,,890482188,,[],0,,1516495331000,,True,,,0,
288,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:40.5,,0,,天猫,,0,,唐***宇,,,0.0,True,0,1517574066000,False,,339883319142,,,,,无敌！,2018-02-02 20:21:06,,890482188,,[],1,tmall-grade-t1-18.png,1517574043000,,True,,,0,
289,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:43,,0,,天猫,,0,,没***操,,,0.0,True,0,1517572751000,False,,339872248336,,,,,还行,2018-02-02 19:59:11,,890482188,,[],0,,1517466630000,,True,,,0,
290,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:41,,0,,天猫,,0,,王***7,,,0.0,True,0,1521278673000,False,,343144229115,,,,,还可以,2018-03-17 17:24:33,,890482188,,[],2,tmall-grade-t2-18.png,1521001843000,,True,,,0,
291,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:42,,0,,天猫,,0,,艾***6,,,0.0,True,0,1517406722000,False,,339614920737,,,,,好,2018-01-31 21:52:02,,890482188,,[],0,,1517406712000,,True,,,0,
292,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:39,,0,,天猫,,0,,n***s,,,0.0,True,0,1520756812000,True,,342526124868,,,,,好,2018-03-11 16:26:52,,890482188,,[],0,,1520756765000,,True,,,0,
293,False,False,"{'commentId': '', 'commentTime': '2018-03-11 11:51:41', 'content': '好', 'days': 10, 'pics': '', 'reply': ''}",,,,,,,,,,,,颜色分类:黑/黑/煤黑/白;鞋码:42,,0,,天猫,,0,,l***8,,,0.0,True,0,1519825803000,False,,341777985420,,,,,此用户没有填写评论!,2018-02-28 21:50:03,,890482188,,[],2,tmall-grade-t2-18.png,1519825788000,,True,,,0,
294,False,True,"{'commentId': '', 'commentTime': '2018-03-14 13:18:56', 'content': '太帅了！', 'days': 86, 'pics': '', 'reply': ''}",,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:40.5,,0,,天猫,,0,,石***t,,,0.0,True,0,1513561030000,False,,334666768080,,,,,此用户没有填写评论!,2017-12-18 09:37:10,,890482188,,[],0,,1513561019000,,True,,,0,
295,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:42,,0,,天猫,,0,,y***3,,,0.0,True,0,1516638046000,False,,338720693982,,,,,太棒了,2018-01-23 00:20:46,,890482188,,[],0,,1516344255000,,True,,,0,
296,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,w***o,,,0.0,True,0,1522168943000,True,,344284046761,,,,,完美,2018-03-28 00:42:23,,890482188,,[],4,tmall-grade-t4-18.png,1521169007000,,True,,,0,
297,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:40.5,,0,,天猫,,0,,n***t,,,0.0,True,0,1515197443000,True,,336809953777,,,,,棒,2018-01-06 08:10:43,,890482188,,[],0,,1515197428000,,True,,,0,
298,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,社***3,,,0.0,True,0,1515600224000,False,,337276490160,,,,,行,2018-01-11 00:03:44,,890482188,,[],0,,1515600206000,,True,,,0,
299,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:43,,0,,天猫,,0,,莎***2,,,0.0,True,0,1517041113000,True,,339192172385,,,,,很好看,2018-01-27 16:18:33,,890482188,,[],0,,1517041089000,,True,,,0,
300,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:40.5,,0,,天猫,,0,,丹***儿,,,0.0,True,0,1518764581000,True,,341017788293,,,,,喜欢,2018-02-16 15:03:01,,890482188,,[],0,,1518607607000,,True,,,0,
301,False,True,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:42.5,,0,,天猫,,0,,t***2,,,0.0,True,0,1516556774000,True,,338601339106,,,,,好,2018-01-22 01:46:14,,890482188,,[],0,,1516261404000,,True,,,0,
302,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:42,,0,,天猫,,0,,时***3,,,0.0,True,0,1515650127000,True,,337327792712,,,,,不错,2018-01-11 13:55:27,,890482188,,[],0,,1515649940000,,True,,,0,
303,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:40,,0,,天猫,,0,,桢***儿,,,0.0,True,0,1522134668000,True,,344204623056,,,,,不错,2018-03-27 15:11:08,,890482188,,[],0,,1521164845000,,True,,,0,
304,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:39,,0,,天猫,,0,,i***a,,,0.0,True,0,1516934276000,True,,339004347456,,,,,好看,2018-01-26 10:37:56,,890482188,,[],4,tmall-grade-t4-18.png,1516934257000,,True,,,0,
305,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:41,,0,,天猫,,0,,l***s,,,0.0,True,0,1520480688000,False,,342233263673,,,,,很舒服,2018-03-08 11:44:48,,890482188,,[],0,,1520480669000,,True,,,0,
306,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:43,,0,,天猫,,0,,q***o,,,0.0,True,0,1520672782000,True,,342468051567,,,,,很好,2018-03-10 17:06:22,,890482188,,[],0,,1520672771000,,True,,,0,
307,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:41,,0,,天猫,,0,,刘***9,,,0.0,True,0,1510500969000,True,,330030798763,,,,,还行,2017-11-12 23:36:09,,890482188,,[],0,,1510380828000,,True,,,0,
308,False,False,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:41,,0,,天猫,,0,,t***3,,,0.0,True,0,1510027544000,True,,329444944338,,,,,可以,2017-11-07 12:05:44,,890482188,,[],3,tmall-grade-t3-18.png,1510027528000,,True,,,0,
309,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:41,,0,,天猫,,0,,t***2,,,0.0,True,0,1519338147000,True,,341383672797,,,,,可以的呀,2018-02-23 06:22:27,,890482188,,[],0,,1518608791000,,True,,,0,
310,False,True,"{'commentId': '', 'commentTime': '2018-03-20 14:16:42', 'content': '好', 'days': 34, 'pics': '', 'reply': ''}",,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:39,,0,,天猫,,0,,天***源,,,0.0,True,0,1519581031000,True,,341568349393,,,,,此用户没有填写评论!,2018-02-26 01:50:31,,890482188,,[],1,tmall-grade-t1-18.png,1518576714000,,True,,,0,
311,False,False,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:41,,0,,天猫,,0,,y***6,,,0.0,True,0,1510248062000,True,,329680392102,,,,,非常棒,2017-11-10 01:21:02,,890482188,,[],4,tmall-grade-t4-18.png,1509789387000,,True,,,0,
312,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:40,,0,,天猫,,0,,小***3,,,0.0,True,0,1519550957000,False,,341553668917,,,,,好的,2018-02-25 17:29:17,,890482188,,[],0,,1518501955000,,True,,,0,
313,False,True,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:42.5,,0,,天猫,,0,,s***1,,,0.0,True,0,1520477777000,True,,342204897062,,,,,很好，很酷,2018-03-08 10:56:17,,890482188,,[],0,,1520477761000,,True,,,0,
314,False,False,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,t***0,,,0.0,True,0,1519314551000,False,,341384528803,,,,,可以,2018-02-22 23:49:11,,890482188,,[],0,,1519051777000,,True,,,0,
315,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,f***3,,,0.0,True,0,1517118713000,False,,339262512008,,,,,不错,2018-01-28 13:51:53,,890482188,,[],0,,1517118460000,,True,,,0,
316,False,True,,,,,,,,,,,,,颜色分类:100白/白/帆白/浅骨灰/金属银/银灰色;鞋码:43,,0,,天猫,,0,,e***2,,,0.0,True,0,1520734241000,False,,342483015201,,,,,好评,2018-03-11 10:10:41,,890482188,,[],0,,1520734216000,,True,,,0,
317,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:40.5,,0,,天猫,,0,,l***9,,,0.0,True,0,1518347827000,False,,340772840172,,,,,还可以,2018-02-11 19:17:07,,890482188,,[],0,,1518347814000,,True,,,0,
318,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:41,,0,,天猫,,0,,良***了,,,0.0,True,0,1516458643000,False,,338485223673,,,,,正！,2018-01-20 22:30:43,,890482188,,[],0,,1516458585000,,True,,,0,
319,False,False,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:40.5,,0,,天猫,,0,,小***吃,,,0.0,True,0,1517806581000,False,,340093969062,,,,,不错。,2018-02-05 12:56:21,,890482188,,[],0,,1516670497000,,True,,,0,
320,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:42,,0,,天猫,,0,,毕***不,,,0.0,True,0,1509420500000,False,,328593892147,,,,,非常棒,2017-10-31 11:28:20,,890482188,,[],0,,1509276986000,,True,,,0,
321,False,True,,,,,,,,,,,,,颜色分类:022狼灰/白/氯蓝/相片蓝/荧光黄/浅怒蓝;鞋码:43,,0,,天猫,,0,,大***旋,,,0.0,True,0,1517013964000,False,,339091864707,,,,,完美,2018-01-27 08:46:04,,890482188,,[],0,,1515816180000,,True,,,0,
322,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:40,,0,,天猫,,0,,阿***殿,,,0.0,True,0,1521244818000,False,,343090312393,,,,,不错,2018-03-17 08:00:18,,890482188,,[],0,,1520835989000,,True,,,0,
323,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:44,,0,,天猫,,0,,尤***0,,,0.0,True,0,1521214799000,False,,343054966246,,,,,完美！,2018-03-16 23:39:59,,890482188,,[],0,,1520746008000,,True,,,0,
324,False,False,,,,,,,,,,,,,颜色分类:黑/黑/白/赛车蓝;鞋码:46,,0,,天猫,,0,,潇***2,,,0.0,True,0,1520691905000,False,,342516700329,,,,,真的舒服,2018-03-10 22:25:05,,890482188,,[],0,,1520606803000,,True,,,0,
325,False,True,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:41,,0,,天猫,,0,,李***9,,,0.0,True,0,1516857858000,False,,338945924451,,,,,蛮好的?,2018-01-25 13:24:18,,890482188,,[],0,,1516857843000,,True,,,0,
326,False,False,,,,,,,,,,,,,颜色分类:016黑/黑/亮深红/赛车蓝/亮绿;鞋码:41,,0,,天猫,,0,,玩***1,,,0.0,True,0,1518913069000,False,,341154951636,,,,,ok,2018-02-18 08:17:49,,890482188,,[],0,,1517810279000,,True,,,0,
327,False,False,,,,,,,,,,,,,颜色分类:020银灰色/大学红/黑/煤黑;鞋码:42,,0,,天猫,,0,,p***1,,,0.0,True,0,1518160162000,True,,340578573404,,['//img.alicdn.com/bao/uploaded/i1/0/TB2gzOfX7SWBuNjSszdXXbeSpXa_!!0-rate.jpg'],,,近期在淘宝天猫上买东西看到有不少卖家评价说原来评价积分可以长淘气值，评价80个字以上就可以得到50个积分，之前都是系统自动评价的，花了好多好多钱，所以要把这段话保存下来，以后无论买什么东西都可以把它复制粘贴下来，然后就填写该商品的评论！好了，字数够了~三~~以下是该商品的评价：非常好！很舒服,2018-02-09 15:09:22,,890482188,,[],0,,1517138804000,,True,,,0,
328,False,True,,,,,,,,,,,,,颜色分类:卡其灰/黑/煤黑/浅灰;鞋码:42,,0,,天猫,,0,,c***8,,,0.0,True,0,1507014177000,True,,325507889047,,,,,有点色差，总体满意,2017-10-03 15:02:57,,890482188,,[],1,tmall-grade-t1-18.png,1506992958000,,True,,,0,
329,False,True,"{'commentId': '', 'commentTime': '2017-09-27 15:05:38', 'content': '为什么会脚后跟痛？难道我扛水泥抗的有点多？', 'days': 3, 'pics': '', 'reply': ''}",,,,,,,,,,,,颜色分类:黑/煤黑/深灰;鞋码:44,,0,,天猫,,0,,s***6,,,0.0,True,0,1506215530000,True,,324485176047,,"['//img.alicdn.com/bao/uploaded/i2/0/TB2FMVGjBcHL1JjSZJiXXcKcpXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i1/0/TB2wAd5jEQIL1JjSZFhXXaDZFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i4/0/TB2PbuebWagSKJjy0FhXXcrbFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/0/TB2ZBnyfYsTMeJjy1zbXXchlVXa_!!0-rate.jpg']",,,穿这个鞋子背水泥感觉轻松些了。就是做工有点粗糙！工友们都在问穿上背水泥砖头会不会站不稳,2017-09-24 09:12:10,,890482188,,[],0,,1506215429000,,True,,,0,
330,False,True,,,,,,,,,,,,,颜色分类:黑/煤黑/深灰;鞋码:42.5,,0,,天猫,,0,,胤***学,,,0.0,True,0,1506318276000,False,,324664212265,,,,,客服很有耐心，换货速度也很快，下次再来,2017-09-25 13:44:36,,890482188,,[],0,,1506318209000,,True,,,0,
